Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
LOIAQU064FS0008L,03/01/2020,Club de plage # Jeux pour enfants # Piscine # Salle de billard # Terrain omnisports,Club Neptune,,,Boulevard de la Mer,,64700,HENDAYE,64260,,+33 6 68 04 28 10,neptunehendaye@yahoo.fr,http://www.neptunehendaye.com,-1.7806112,43.372535,Oui,"
",,,,Famille Plus,15/06/2020|15/09/2020|||||,"Tarif de base|22,00||1/2 journée club",,,,Espace jeux # Halte garderie
ASCAQU064FS0004J,03/01/2020,Activité sportive,Club Subaquatique Urpean,,Maison du Port,10 rue des Orangers,,64700,HENDAYE,64260,+33 5 59 20 55 55,+33 6 88 74 68 69,club.urpean@wanadoo.fr,http://www.urpean.com,-1.7797539,43.368311,,"
",Plongée # Plongée # Plongée # Plongée # Plongée # Plongée,,,,,,,,,
ASCAQU040V5004FU,03/01/2020,Activité sportive,Colin Surf School,,,24 Rue de la Savane,,40130,CAPBRETON,40065,,+33 6 87 95 19 82,colinsurfschool@orange.fr,http://www.colinsurfschool.com,-1.443699,43.648676,Non,"
",Surf # Surf # Bodyboard # Surf # Surf,,,,,Tarif de base|||Cours collectif 2h # Tarif de base|||Stage 3 jours 3x2h. (1h30 dans l'eau) # Tarif de base|||Stage 3 jours (3x2h) # Tarif de base|||Stage 5 jours (5x2h),,,,
ASCAQU040V50NPMP,27/01/2020,Activité sportive,Contis Surf School,,,141 Avenue de l'Océan,Contis-Plage,40170,SAINT-JULIEN-EN-BORN,40266,,+33 6 82 71 38 22,contact@contissurfschool.com,https://contissurfschool.com/,-1.3219165000000002,44.091009,Oui,"
",Surf,,,,01/07/2020|31/08/2020|||||,,,,,
ASCAQU033FS00059,03/01/2020,Activité sportive,Cris Loisirs Stand Up Paddle et Kayak,,,Lac de lacanau,Plage du Moutchic,33680,LACANAU,33214,,+33 6 72 21 54 41,chryscaujolle@gmail.com ,http://lacanausupcanoe.com,-1.1272788,45.003313500000004,Oui,"
",Stand-up-paddle-board # Canoé kayak,,,Famille Plus,01/07/2020|31/08/2020|09:30||||,"Tarif de base|10,00||Location Kayak 1,2, ou 3 places : 1h # Tarif de base|12,00||Location Stand up paddle : 1h # Tarif de base|12,00||Location Stand up XL (2 à 8 pers) : 1h",,,,
ASCAQU033V504YV9,03/01/2020,Activité culturelle # Activité sportive,Croisière commentée sur l'Estuaire par l'Office de Tourisme Intercommunal ,,,2 les Nouvelles Possessions,Port des Callonges,33820,BRAUD-ET-SAINT-LOUIS,33073,+33 5 57 32 88 88,,contact@estuaire-tourisme.fr,http://www.estuaire-tourisme.fr,-0.7007217,45.2850326,Oui,"Faune - flore
",Motonautisme (bateau à moteur),,,Vignobles et découvertes,05/07/2020|30/08/2020|||||,"Tarif de base|13,00|19,00| # Tarif réduit|7,00|13,00|",,,Aire de pique-nique # Parking # Parking autocar # Restauration,
ASCAQU033FS00135,03/01/2020,Activité sportive,Croisière Jouvence,,,Rue du Capitaine Allègre,Ponton 15,33120,ARCACHON,33009,+33 5 56 66 36 64,+33 6 08 42 16 67,contact@croisierejouvence.fr,http://www.croisierejouvence.fr,-1.1490582,44.6582443,Oui,"
",Motonautisme (bateau à moteur),,,,01/04/2020|30/11/2020|||||,Tarif de base|||Découverte - 2 heures en privatisation # Tarif de base|||EVJF / Bons copains - 3 heures en privatisation # Tarif de base|||Banc de sable - 3 heures en privatisation # Tarif de base|||Océane - 4 heures en privatisation # Tarif de base|||Évasion - 5 heures en privatisation # Tarif de base|||Grand large - 6 heures en privatisation,,,,
ASCAQU047FS00079,28/01/2020,Activité sportive,Croisières du Prince Henry,,,Quai de la Baïse,Cale Haute,47600,NERAC,47195,,+33 6 95 86 63 86,contact@croisieresduprincehenry.com,http://www.croisieresduprincehenry.com,0.34159541,44.1354601,Oui,"
",Motonautisme (bateau à moteur),,,,01/04/2020|31/10/2020|||||,"Tarif de base|38,00|150,00|Gabarot 2 à 7 places # Tarif de base|50,00|190,00|Gabarot 8 à 12 places",,,,
ASCAQU024V506WB5,02/02/2020,Activité sportive,Cyrano Canoë,grand rue,,,,24100,CREYSSE,24145,,+33 6 52 71 63 67,contact@pro-sports-24.com,http://www.cyrano-canoe.com # http://www.pro-sports-24.com,0.56427901,44.854286,Oui,"
",Canoé kayak # Canoé kayak # Canoé kayak # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board # Canoé kayak # Stand-up-paddle-board,,,,04/07/2020|30/08/2020|10:00|||18:00|,"Tarif de base|10,00|23,00|selon parcours",,,Accessible en poussette # Parking # Parking autocar,
ASCAQU040V5038XB,10/01/2020,Activité sportive,Darrigood Surf School - ESCF Hossegor,Plage de la Gravière,Boulevard du front de mer,,Plage de la Gravière,40150,SOORTS-HOSSEGOR,40304,,+33 6 84 15 21 20,hossegor@ecoledesurf.com,https://ecoledesurf.com/hossegor/,-1.4403725,43.6740039,Oui,"
",Surf # Surf # Bodyboard # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,Qualité Tourisme,01/05/2020|15/10/2020|||||,"Tarif de base|37,00|170,00|",,,,
ASCAQU064V526MCO,03/01/2020,Activité sportive,Delpero Surf Experience,,Plage de la Côte des Basques,,,64200,BIARRITZ,64122,+33 6 03 35 90 51,+33 6 10 34 41 02,delperosurf@gmail.com,http://www.delperosurfschool.com/,-1.5663078000000001,43.479602,Oui,"
",Surf,,,,15/04/2020|15/10/2020|||||,"Tarif de base|150,00|450,00|sur demande",,,,
ASCAQU040FS0017V,03/01/2020,Activité sportive,Descente de rivière Cercle Nautique,,,Quartier Woolsack,,40200,MIMIZAN,40184,+33 5 58 82 41 82,,basenautiquemimizan@yahoo.fr,http://www.cercle-nautique-mimizan.org ,-1.2224864,44.2229369,Oui,"
",Catamaran # Catamaran # Catamaran # Aviron # Aviron # Catamaran # Aviron # Planche à voile # Wave-ski # Canoé kayak # Canoé kayak # Canoé kayak # Planche à voile # Planche à voile # Planche à voile,,,,01/07/2020|31/08/2020|||||,,,,,
ASCAQU040FS00044,03/01/2020,Activité sportive,Désert point Surf shop & School,,,Plage nord,,40660,MESSANGES,40181,+33 5 58 49 12 11,+33 6 81 41 57 03,dpsurf@yahoo.com,http://www.surf-messanges.com,-1.3780545,43.8154234,Oui,"
",Surf # Surf # Bodyboard # Stand-up-paddle-board # Bodyboard # Stand-up-paddle-board # Roller / skate,,,Qualité Tourisme,15/03/2020|31/10/2020|||||,"Tarif de base|35,00||1 cours  # Tarif de base|||5 cours # Tarif réduit|30,00||1 cours de surf enfant collectif 2h # Tarif de base|155,00|| # Tarif réduit|131,75||5 cours de surf collectif 2h partenaire hébergeur # Tarif de base|70,00||cours particulier",,,Aire de pique-nique # Parking,
ASCAQU033V50P6BK,03/01/2020,Activité sportive,Dolphin-jet ,,,47 route du Cap Ferret,Grand Piquey,33950,LEGE-CAP-FERRET,33236,+33 5 56 03 64 23,+33 6 80 46 06 46,contact@dolphinjet.com,http://wwwdolphinjet.com,-1.212852,44.716253200000004,Oui,"
",Jet-ski,,,,,Tarif de base|||pour 1h,,,,
ASCAQU033FS000BI,03/01/2020,Activité sportive,Dolphin-jet,,,47 route du Cap Ferret,Grand Piquey,33950,LEGE-CAP-FERRET,33236,+33 5 56 03 64 23,+33 6 80 46 06 46,contact@dolphinjet.com,http://wwwdolphinjet.com,-1.212852,44.716253200000004,Oui,"
",Jet-ski,,,,01/04/2020|31/10/2020|||||,"Tarif de base|110,00|300,00|",,,,
ASCAQU033V5004RX,03/01/2020,Activité sportive,Dubourdieu Services,,,Port de plaisance,Pontons 10 et 11,33120,ARCACHON,33009,+33 5 56 66 00 55,+33 6 60 85 86 53,bm@dubourdieu.fr,http://www.dubourdieu.fr ,-1.1488436000000002,44.658351200000006,Oui,"
",Motonautisme (bateau à moteur),,,,01/01/2020|31/12/2020|||||,,,,,
ASCAQU064V505GP8,06/01/2020,Activité sportive,Eauxskadi,,,Port de Larraldenia,,64500,CIBOURE,64189,,+33 6 87 10 44 18 # +33 6 88 56 26 73,eauxskadi@gmail.com,http://www.eaux-skadi.com,-1.6666256999999998,43.38517279999999,Oui,"
",Pêche en mer,,,,01/01/2020|31/12/2020|||||,"Tarif de base|75,00||",,,,
LOIAQU040V5009DI,03/01/2020,Club de plage,Ecole de natation et Club de plage les P'tits loups,,,Plage surveillée de Contis,,40170,SAINT-JULIEN-EN-BORN,40266,,+33 6 82 79 78 23,philou.perducat@wanadoo.fr,http://www.ecoledesurfcontis.net,-1.3250984,44.094151600000004,Oui,"
",,,,,01/07/2020|31/08/2020|||||,,,,,
ASCAQU033FS000PS,03/01/2020,Activité sportive,Ecole de surf - Wally Glisse,,,Plage du Lion ,,33680,LACANAU,33214,,+33 6 19 07 05 53,wallyglisse@gmail.com,http://www.wallyglisse.com,-1.2001597,44.980372700000004,Oui,"
",Surf,,,Ecole Française de Surf # Famille Plus,06/04/2020|03/11/2020|09:30|||19:00|,"Tarif de base|40,00||Découverte 2h # Tarif de base|75,00||Découverte Plus 2 x 2h",,,,
ASCAQU033FS00171,03/01/2020,Activité sportive,"Ecole de Surf ""La Sud""",,,8 avenue des Sables,Carcans Plage,33121,CARCANS,33097,,+33 6 20 29 23 71,maedernany@gmail.com,http://www.lasud-surfcarcans.com,-1.1898909,45.0826899,Oui,"
",Surf,,,,01/07/2020|01/09/2020|08:00|||20:00|,"Tarif de base|30,00||Découverte enfant (7 à 11 ans) : 2 heures  # Tarif de base|35,00||Découverte adulte 2h ",,,,
ASCAQU033FS000KR,03/01/2020,Activité sportive,"Ecole de surf ""l'Andade""",,,,,33510,ANDERNOS-LES-BAINS,33005,+33 5 56 82 02 95,+33 6 32 33 90 49,romaingoubet@orange.fr,http://www.ecoledesurfdubassin.com,-1.0993194,44.74344129999999,Oui,"
",Surf # Stand-up-paddle-board,,,,01/04/2020|30/10/2020|||||,"Tarif de base|35,00||Initiation/découverte # Tarif de base|150,00||Stage de 5 jours",,,,
ASCAQU040FS000JD,31/12/2018,Activité sportive,Ecole de Surf Action Surf,,,,,40510,SEIGNOSSE,40296,,+33 6 03 15 82 54,actionsurf40@orange.fr,,-1.42951,43.694376399999996,Oui,"
",Surf # Surf # Surf # Bodyboard # Stand-up-paddle-board,,,,,,,,,
ASCAQU040FS0004O,08/01/2020,Activité sportive,Ecole de Surf Aloha,,,Plage des Bourdaines,,40510,SEIGNOSSE,40296,,+33 6 99 55 01 96,contact@aloha-ecoledesurf.com,http://www.aloha-ecoledesurf.com,-1.4388388,43.697560700000004,Oui,"
",Surf # Surf # Surf # Surf # Bodyboard # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,Ecole Française de Surf # Qualité Tourisme,04/04/2020|01/11/2020|||||,,,,,
ASCAQU064FS000KK,07/01/2020,Activité sportive,École de surf Anglet Surf Spirit,,,Plage de la Madrague,,64600,ANGLET,64024,,+33 6 62 79 29 68,angletsurfspirit@yahoo.fr,http://www.angletsurfspirit.com,-1.5347331,43.510043700000004,Oui,"
",Surf # Surf # Surf # Surf # Bodyboard # Bodyboard # Bodyboard # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board,,,Ecole Française de Surf,01/04/2020|01/11/2020|||||,"Tarif de base|38,00||Adulte cours 1h30 # Tarif de base|30,00||Enfant cours 1h # Tarif de base|165,00||Adulte 5 cours # Tarif de base|299,00||Adulte 10 cours # Tarif de base|130,00||Enfant 5 cours # Tarif de base|250,00||Enfant 10 cours",,,,
ASCAQU040FS0004Q,08/01/2020,Activité sportive,Ecole de Surf Authentique,,"J20, Résidence l'Aubier",2 Rue des Galips,,40510,SEIGNOSSE,40296,,+33 6 59 36 83 68,contact@authentique-ecoledesurf.com,http://www.authentique-ecoledesurf.com,-1.4324793,43.7229165,Oui,"
",Surf # Surf # Surf # Surf # Bodyboard # Bodyboard,,,Ecole Française de Surf # Handi Surf # Qualité Tourisme,01/04/2020|02/11/2020|||||,,,,,
ASCAQU064FS000OK,03/01/2020,Activité sportive,École de Surf Bakun,Boutique 21,,Rue de la République,,64500,SAINT-JEAN-DE-LUZ,64483,,+33 6 80 91 38 84 # +33 6 07 08 09 34,bakunsurf@gmail.com,http://www.bakunsurf.com/,-1.6627870999999999,43.3880098,Oui,"
",Surf # Surf,,,,,Tarif de base|||Cours 2 h # Tarif de base|||Stage 3 jours  # Tarif de base|||Stage 5 jours,,,,
ASCAQU040FS001NJ,08/01/2020,Activité sportive,Ecole de Surf Boardingmania ,,,4 Place de la Vigie,,40510,SEIGNOSSE,40296,,+33 6 63 67 39 61 # +33 6 62 63 04 16,info@boardingmania.com,http://boardingmania.com,-1.4325785,43.7081479,Oui,"
",Surf # Surf # Surf # Surf # Surf # Surf # Surf # Surf # Bodyboard # Bodyboard # Bodyboard # Bodyboard # Bodyboard # Bodyboard # Bodyboard,,,,11/04/2020|02/11/2020|||||,,,,Parking,Wifi
ASCAQU040FS001NK,08/01/2020,Activité sportive,Ecole de Surf Bourdaines Surf School,,,29 Avenue de la Paloumère,,40510,SEIGNOSSE,40296,,+33 6 26 65 32 35,contact@bourdainessurfschool.com,http://www.bourdainessurfschool.com,-1.4323424999999999,43.6961229,Oui,"
",Surf # Surf # Surf # Surf # Bodyboard # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,,,,,,,
ASCAQU040FS000NM,11/01/2020,Activité sportive,Ecole de Surf Centre Sportif et Nautique  « Evad’Sport »,,,Parking de Soustons Plage,,40140,SOUSTONS,40310,,+33 7 88 14 53 25,ecoledesurfsoustons@isleverte.fr,http://www.centrenautique-soustons.com/,-1.4139747,43.7751843,Oui,"
",Surf # Surf # Surf # Surf # Bodyboard # Bodyboard # Bodyboard # Bodyboard,,,Ecole Française de Surf,,Tarif de base|||sur/heure à partir de 6 ans ,,,,
ASCAQU040014XAES,03/01/2020,Activité sportive,Ecole de surf Contis,,Club des P'tits loups,Plage surveillée de Contis,,40170,SAINT-JULIEN-EN-BORN,40266,,+33 6 82 79 78 23,philou.perducat@wanadoo.fr ,http://www.ecoledesurfcontis.net,-1.3257729999999999,44.0936765,Oui,"
",Surf,,,Ecole Française de Surf,01/04/2020|31/10/2020|||||,,,,,
ASCAQU064FS00059,29/01/2020,Activité sportive,Ecole de Surf Côte Française Anglet,,BP 20102,Plage de Marinella,,64600,ANGLET,64024,,+33 6 64 15 35 64,anglet@ecoledesurf.com,https://www.ecoledesurf.com,-1.5390515,43.5038341,Oui,"
",Surf # Bodyboard # Surf # Bodyboard # Surf # Bodyboard # Surf # Bodyboard # Surf # Bodyboard,,,Qualité Tourisme,01/04/2020|31/10/2020|||||,"Tarif de base|40,00||Séance découverte # Tarif de base|170,00||Stage 5 jours # Tarif de base|80,00||2 jours  (1h30 / jour) # Tarif de base|115,00||3 jours (1h30 / jour) # Tarif de base|145,00||4 jours (1h30 / jour)",,,,
ASCAQU064FS000I9,03/01/2020,Activité sportive,École de Surf de Bidart-Guéthary,,Plage de Parlementia,168 rue de Suhara,,64210,BIDART,64125,,+33 6 87 82 99 17,surf.guethary@wanadoo.fr,http://surf.guethary.free.fr,-1.5780401000000002,43.4602084,Oui,"
",Surf # Surf # Surf # Surf # Bodyboard # Bodyboard # Bodyboard # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,,,"Tarif de base|||Cours de surf ""découverte"" (1H30) # Tarif de base|||Stage 5 jours (1H30-2H/jour) # Tarif de base|||Leçons particulières surf # Tarif de base|||Cours de stand up paddle (1H)",,,,
ASCAQU064FS0005O,03/01/2020,Activité sportive,École de Surf de Guéthary,,Sous le Bar Basque,582 avenue du Général de Gaulle,,64210,GUETHARY,64249,,+33 6 87 82 99 17,surf.guethary@wanadoo.fr,http://surf.guethary.free.fr,-1.6088628,43.4253403,Oui,"
",Surf # Bodyboard # Surf # Bodyboard # Surf # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,,,,,,,
ASCAQU040V503LKH,03/01/2020,Activité sportive,Ecole de surf de Lespecier,,,Plage de Lespecier,,40200,MIMIZAN,40184,,+33 6 37 39 18 20 # +33 6 04 14 18 19,surf.lespecier@yahoo.com,http://www.surf-lespecier.fr ,-1.2963867,44.219153999999996,Oui,"
",Surf # Surf # Surf # Surf # Stand-up-paddle-board,,,,01/04/2020|31/10/2020|||||,,,,Bar # Restauration,
ASCAQU040V50KL72,08/01/2020,Activité sportive,École de surf des Bourdaines,,,Parking des Bourdaines,,40510,SEIGNOSSE,40296,,+33 6 01 95 77 82,davidmezieres@wanadoo.fr,https://www.ecoledesurfdesbourdaines.com,-1.4386041999999999,43.6975289,Oui,"
",Surf # Surf # Surf # Surf # Surf # Bodyboard,,,,01/04/2020|31/10/2020|||||,,,,,
ASCAQU040FS0004S,08/01/2020,Activité sportive,Ecole de Surf des Estagnots,,,Plage des Estagnots,,40510,SEIGNOSSE,40296,,+33 6 81 27 60 89 # +33 6 87 07 69 38,jeanmichelfargues@gmail.com,http://www.ecoledesurfestagnots.com,-1.4402871000000002,43.686855200000004,Oui,"
",Surf # Surf # Surf # Surf # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board # Bodyboard # Bodyboard,,,,01/01/2020|31/12/2020|||||,,,,Espace jeux,
ASCAQU040FS0004H,03/01/2020,Activité sportive,Ecole de surf Dreamlandes,,,45 avenue de la Plage,,40480,VIEUX-BOUCAU,40328,,+33 6 19 40 98 04,contact@dreamlandes.fr,http://www.dreamlandes.fr,-1.4120971000000002,43.787988399999996,Oui,"
",Surf # Surf # Surf,,,,01/04/2020|01/11/2020|||||,Tarif de base|||1 séance d'1h30 # Tarif de groupe|||5 séances d'1h30,,,,
ASCAQU040V505CFK,03/01/2020,Activité sportive,Ecole de surf du Golf,,,,Plage des chênes lièges ,40660,MOLIETS-ET-MAA,40187,,+33 6 74 36 54 67,surfingolfmoliets@gmail.com,http://ecoledesurfdugolf.com/ ,-1.3967832,43.8430965,Oui,"
",Surf # Surf # Surf,,,,01/04/2020|01/11/2020|||||,Tarif de base|||1 cours de surf découverte 2h # Tarif réduit|||1 cours de surf découverte # Tarif de groupe|||nous consulter # Tarif de base|||stage de surf découverte (5x2h) à partir de 6 ans # Tarif de base|||stage de surf perfectionnement (5x2h),,,,
ASCAQU040FS0004R,16/01/2020,Activité sportive,Ecole de Surf Esquiro,,,49 avenue du Penon,Surf shop l'Esquiro,40510,SEIGNOSSE,40296,+33 5 58 43 33 35,,lesquiro40510@orange.fr,http://www.lesquiro-seignosse.fr/,-1.4356415,43.6903541,Oui,"
",Surf # Surf # Bodyboard # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,Ecole Française de Surf,04/04/2020|01/11/2020|||||,,,,,
ASCAQU033FS0007U,15/01/2020,Activité sportive,Ecole de Surf et Body Board UCPA ,,,Maison de la glisse,,33121,CARCANS,33097,+33 5 57 70 12 13,,bombannes-sl@ucpa.asso.fr,http://bombannes.ucpa.com,-1.1902999,45.0827179,Oui,"
",Surf,,,Famille Plus,02/05/2020|30/08/2020|09:00|||22:00|,"Tarif de base|32,00|32,00|Séance surf +8 ans : 2h",,,,
ASCAQU040FS0006C,28/01/2020,Activité sportive,Ecole de Surf et de Body Board Esprit Océan,,,Centre commercial du Cap de l'Homy,,40170,LIT-ET-MIXE,40157,,+33 6 63 21 95 19,espritoceansurf@gmail.com,https://espritocean.fr/,-1.337167,44.0380244,Oui,"
",Surf # Surf # Bodyboard # Bodyboard,,,,01/06/2020|30/09/2020|||||,,,,,
ASCAQU064FS000MS,03/01/2020,Activité sportive,Ecole de Surf et Plongée sous marine Aquality School,680 chemin du Trinquet,,,,64210,GUETHARY,64249,,+33 6 89 59 16 43,aqualityschool@gmail.com,http://www.coursdesurf.com,-1.6155334,43.420888700000006,Oui,"
",Surf # Bodyboard # Plongée # Stand-up-paddle-board,,,Handi Surf,01/01/2020|31/12/2020|||||,"Tarif de base|||surf découverte 40€ # Tarif de base|||snorkeling 40 €, baptême de plongée 80 €",,,,
ASCAQU064FS000FL,07/01/2020,Activité sportive,École de surf Gliss' Experience,,,15 bis rue de Chisdits,,64600,ANGLET,64024,,+33 6 21 20 12 70,contact@glissexperience.com,https://www.glissexperience.com,-1.52637,43.520360600000004,Oui,"
",Surf,,,Ecole Française de Surf,01/04/2020|01/11/2020|||||,"Tarif de base|38,00||Initiation 1h30 de surf",,,,
ASCAQU040FS0011R,03/01/2020,Activité sportive,Ecole de surf Go4Surf,,,226 avenue de l'océan,Contis-Plage,40170,SAINT-JULIEN-EN-BORN,40266,+33 5 58 47 69 91,+33 6 82 52 63 68,info@go4surf.com,http://www.go4surf.com/,-1.3208699,44.090839100000004,Oui,"
",Surf # Surf,,,,04/04/2020|01/11/2020|||||,"Tarif de base|30,00|35,00|",,,,
ASCAQU064FS000IS,03/01/2020,Activité sportive,École de Surf H2O,,,Avenue d'Espagne - RD 810,Plage de l'Uhabia BP 70021,64210,BIDART,64125,,+33 6 49 98 77 26,contact@ecoledesurf-h2o.com,http://www.ecoledesurf-h2o.com,-1.6005973999999998,43.430842,Oui,"
",Surf # Surf # Surf # Surf # Bodyboard # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,,,Tarif de base|||Leçon particulière 1h # Tarif de base|||Formule Peak Up (Hors saison) # Tarif de base|||Formule Vanvan (Saison) # Tarif de base|||Formume été plage,,,,
ASCAQU064FS0005T,03/01/2020,Activité sportive,École de Surf H2O,,Magasin O'Neill,78 rue Gambetta,,64500,SAINT-JEAN-DE-LUZ,64483,,,contact@ecoledesurf-h2o.com,,-1.6596436,43.3892846,Oui,"
",Surf,,,,,Tarif de base|||1 séance/personne/jour : base 5 cours,,,,
ASCAQU033FS00050,03/01/2020,Activité sportive,Ecole de Surf HCL et Bodyboard,,,1 rue Pierre Loti,,33680,LACANAU,33214,,+33 6 87 57 95 28,cgreze@wanadoo.fr,http://www.surf-bodyboard-lacanau.fr/,-1.2007069,45.003727000000005,Oui,"
",Surf,,,,15/03/2020|30/06/2020|10:00|13:00|14:30|18:30| # 01/07/2020|31/08/2020|10:00|||19:00| # 01/09/2020|15/11/2020|10:00|13:00|14:30|18:30|,"Tarif de base|32,00||Cours découverte 2h  # Tarif de base|130,00||Stage mi-temps 5x2h",,,,
ASCAQU064FS0005R,03/01/2020,Activité sportive,École de surf Hendaia,,Bâtiment La Croisière (Ancien Casino),2 boulevard de la Mer,,64700,HENDAYE,64260,+33 5 59 55 20 28,+33 6 38 20 77 40,info@ecoledesurf-hendaye.com,"http://www.ecoledesurf-hendaye.com # https://www.google.com/maps/place/Ecole+de+surf+Hendaye+-+Hendaia/@43.3603866,-1.7543906,12z/data=!4m5!3m4!1s0xd510f2d90cf5333:0x6fbbd97ee05894e5!8m2!3d43.3733648!4d-1.7742287?hl=fr-GB",-1.773734,43.3733461,Oui,"
",Surf # Surf # Surf # Surf # Surf # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board # Stand-up-paddle-board,,,Famille Plus,01/01/2020|31/12/2020|||||,"Tarif de base|25,00||Cours de 2h dont 1h30 dans l'eau",,,Accessible en poussette,
ASCAQU040V507ID5,08/01/2020,Activité sportive,Ecole de surf Jerry Surf School,,,9 Avenue Jean Moulin,Les Estagnots,40510,SEIGNOSSE,40296,,+33 6 59 14 02 24,surfing@jerry-surf-school-seignosse.com,http://jerry-surf-school-seignosse.com,-1.4333801000000002,43.6862611,Oui,"
",Surf # Surf # Surf # Surf # Bodyboard # Stand-up-paddle-board # Stand-up-paddle-board,,,Ecole Française de Surf # Qualité Tourisme,04/04/2020|01/11/2020|||||,,,,Accessible en poussette # Aire de pique-nique # Bar # Espace jeux # Parking # Parking autocar # Restauration # Salle hors sac,Wifi
ASCAQU064FS0005H,03/01/2020,Activité sportive,École de Surf Jo Moraiz,Etablissement des Bains,Plage de la côte des Basques,Boulevard du Prince de Galles,2-3 Place Bellevue (surf shop),64200,BIARRITZ,64122,+33 5 59 41 22 09,+33 6 62 76 17 24,contact@jomoraiz.com,http://www.jomoraiz.com,-1.5669834999999999,43.4772514,Oui,"
",Surf # Surf # Surf # Surf,,,Ecole Française de Surf # Handi Surf,01/04/2020|31/10/2020|||||,"Tarif de base|40,00|40,00|Cours séance découverte # Tarif de base|||Stage initiation 5 jours du lundi au vendredi (5 x 1h30) # Tarif de base|||Stage intensif 5 jours (2 cours de 1h30 par jour) # Tarif de base|||Mini stage 3 jours # Tarif de base|||Stage ""Free ride"" 5 cours de 1h30 + Pret du matériel le reste de la journée # Tarif de base|100,00|100,00|Cours particulier 1h # Tarif de groupe|||Groupes, CE, Incentives, seminaires, EVJF, EVG. Sur devis. # Tarif de base|180,00|180,00|Formule club 10 séances",,,,
